ENTREZID	GENETITLE	SYMBOL	CHR_Mapping	BP_Mapping	process_jetset_score	specificity_jetset_score	coverage_jetset_score	robust_jetset_score	overall_jetset_score	top_probe_indicator
987	LPS responsive beige-like anchor protein	LRBA	4	150640020	349	1	1	0.558694801	0.558694801	1
6189	ribosomal protein S3A	RPS3A	4	151102000.3	567	0.909090909	1	0.388373266	0.353066605	1
152503	SH3 domain containing 19	SH3D19	4	151165155	423.5	0.909090909	1	0.493406361	0.448551238	1
729830	family with sequence similarity 160 member A1	FAM160A1	4	151536438.5	127	0.727272727	0.875	0.809091511	0.514876416	1
5188	glutamyl-tRNA amidotransferase subunit B	GATB	4	151715839	276	0.909090909	0.5	0.631041431	0.286837014	1
100996286	uncharacterized LOC100996286	LOC100996286	4	152102750.3	208	0.909090909	1	0.706836515	0.64257865	1
55294	F-box and WD repeat domain containing 7	FBXW7	4	152397584.3	235	0.818181818	0.818181818	0.675708561	0.45233383	1
54553	uncharacterized protein DKFZP434I0714	DKFZP434I0714	4	152537763	360	1	1	0.548536994	0.548536994	1
201799	transmembrane protein 154	TMEM154	4	152653139	363	1	0.333333333	0.545798877	0.181932959	1
201798	tigger transposable element derived 4	TIGD4	4	152774558.5	565	1	1	0.389671087	0.389671087	1
27236	ADP ribosylation factor interacting protein 1	ARFIP1	4	152845923.5	414.5	0.545454545	1	0.500869511	0.273201552	1
729870	uncharacterized LOC729870	LOC729870	4	152935676	210	0.818181818	1	0.704482357	0.576394656	1
85462	FH2 domain containing 1	FHDC1	4	152961339	386	1	0.833333333	0.525255724	0.437713104	1
23321	tripartite motif containing 2	TRIM2	4	153256311.9	415	1	0.896551724	0.500451946	0.448681055	1
303	annexin A2 pseudogene 1	ANXA2P1	4	153308139.5	333	0.545454545	1	0.573806519	0.312985374	1
84057	meiotic nuclear divisions 1	MND1	4	153379871.5	540	0.909090909	1	0.406264508	0.369331371	1
23240	KIAA0922	KIAA0922	4	153551527.5	278	1	0.777777778	0.628939712	0.489175332	1
7097	toll like receptor 2	TLR2	4	153695255.5	1402	0.363636364	1	0.096461043	0.035076743	1
285533	ring finger protein 175	RNF175	4	153735197	215	0.909090909	0.888888889	0.698631207	0.56455047	1
6423	secreted frizzled related protein 2	SFRP2	4	153784832.5	420	0.909090909	1	0.496295391	0.451177629	1
54798	dachsous cadherin-related 2	DCHS2	4	154360012.3	373	0.818181818	0.5	0.536770152	0.219587789	1
5356	pleiotropic regulator 1	PLRG1	4	154542714.5	412	0.818181818	1	0.50296257	0.41151483	1
2244	fibrinogen beta chain	FGB	4	154567871	2123	1	1	0.028976062	0.028976062	1
2243	fibrinogen alpha chain	FGA	4	154587479	252	0.818181818	0.5	0.656816638	0.268697716	1
2266	fibrinogen gamma chain	FGG	4	154608566.5	550	0.909090909	1	0.399543991	0.36322181	1
9227	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)	LRAT	4	154747762	2282	0.818181818	0.666666667	0.022225693	0.012123105	1
166863	RNA binding motif protein 46	RBM46	4	154805100.3	231	0.818181818	0.818181818	0.680232117	0.455361996	1
4887	neuropeptide Y receptor Y2	NPY2R	4	155212853	416	1	1	0.499617859	0.499617859	1
79884	microtubule associated protein 9	MAP9	4	155359814.5	235.5	0.909090909	0.625	0.675145236	0.383605248	1
2982	guanylate cyclase 1 soluble subunit alpha	GUCY1A3	4	155700585.5	232	0.909090909	0.4	0.679098397	0.246944872	1
2983	guanylate cyclase 1 soluble subunit beta	GUCY1B3	4	155783307	398	0.909090909	1	0.514846374	0.468042158	1
51802	acid sensing ion channel subunit family member 5	ASIC5	4	155848000.5	325.5	0.818181818	1	0.581030176	0.475388325	1
6999	tryptophan 2,3-dioxygenase	TDO2	4	155912049	389	0.909090909	1	0.52263382	0.475121655	1
1519	cathepsin O	CTSO	4	155939006.5	778	1	1	0.27314611	0.27314611	1
56034	platelet derived growth factor C	PDGFC	4	156866502	293	1	1	0.613398342	0.613398342	1
2743	glycine receptor beta	GLRB	4	157124176.5	231	1	0.5	0.680232117	0.340116059	1
2891	glutamate ionotropic receptor AMPA type subunit 2	GRIA2	4	157293349.5	331	0.909090909	1	0.575724	0.523385454	1
340017	uncharacterized LOC340017	LOC340017	4	157574320	334	0.909090909	1	0.572850175	0.520772886	1
51313	family with sequence similarity 198 member B	FAM198B	4	158148693.5	382	0.818181818	1	0.528772068	0.432631692	1
55314	transmembrane protein 144	TMEM144	4	158232767.5	409	1	1	0.505485789	0.505485789	1
59350	relaxin/insulin like family peptide receptor 1	RXFP1	4	158585869	239.5	1	0.962962963	0.670655507	0.645816415	1
201725	chromosome 4 open reading frame 46	C4orf46	4	158669413.3	467	1	1	0.458872601	0.458872601	1
2110	electron transfer flavoprotein dehydrogenase	ETFDH	4	158692908.3	378	0.875	1	0.532311953	0.465772959	1
5481	peptidylprolyl isomerase D	PPID	4	158716263	441	0.545454545	1	0.479211525	0.261388105	1
57600	folliculin interacting protein 2	FNIP2	4	158847796.8	409	0.909090909	0.888888889	0.505485789	0.408473365	1
152940	chromosome 4 open reading frame 45	C4orf45	4	158964356	243	1	1	0.666751494	0.666751494	1
9693	Rap guanine nucleotide exchange factor 2	RAPGEF2	4	159313997	1062	0.909090909	1	0.170081654	0.154619685	1
56884	follistatin like 5	FSTL5	4	161773962.5	169	0.909090909	1	0.754347871	0.685770792	1
101928052	uncharacterized LOC101928052	LOC101928052	4	162035141	235	0.909090909	1	0.675708561	0.61428051	1
92345	nuclear assembly factor 1 ribonucleoprotein	NAF1	4	163147304.8	310	0.727272727	0.2	0.596248531	0.086727059	1
4886	neuropeptide Y receptor Y1	NPY1R	4	163328379.5	263	0.454545455	1	0.644874846	0.29312493	1
4889	neuropeptide Y receptor Y5	NPY5R	4	163347953.8	854	0.818181818	1	0.240623751	0.196873978	1
84076	transketolase like 2	TKTL2	4	163472494.5	281	0.818181818	1	0.625800252	0.512018388	1
55319	translation machinery associated 16 homolog	TMA16	4	163507529.5	397	0.818181818	1	0.515705884	0.421941178	1
55016	membrane associated ring-CH-type finger 1	Mar-01	4	163761368.3	313	0.727272727	1	0.593272254	0.43147073	1
23520	acidic nuclear phosphoprotein 32 family member C	ANP32C	4	164197358.5	281	0.363636364	1	0.625800252	0.227563728	1
100505989	long intergenic non-protein coding RNA 1207	LINC01207	4	164778962.5	2558.5	0.636363636	1	0.014013641	0.008917771	1
100506013	apelin receptor early endogenous ligand	APELA	4	164887257	263	0.818181818	0.333333333	0.644874846	0.175874958	1
152756	family with sequence similarity 218 member A	FAM218A	4	164958034	285	1	1	0.621638669	0.621638669	1
391712	tripartite motif containing 61	TRIM61	4	164966055.5	1386	0.727272727	1	0.099070145	0.072051015	1
201931	transmembrane protein 192	TMEM192	4	165094474.5	2204	0.818181818	0.75	0.025313996	0.015533588	1
11275	kelch like family member 2	KLHL2	4	165265986.8	255	0.909090909	0.714285714	0.653538025	0.424375341	1
2713	glycerol kinase 3 pseudogene	GK3P	4	165278907	498	0.090909091	1	0.435747455	0.039613405	1
6307	methylsterol monooxygenase 1	MSMO1	4	165335413.5	286	1	1	0.620602604	0.620602604	1
1363	carboxypeptidase E	CPE	4	165438744	600	1	1	0.367572662	0.367572662	1
7092	tolloid like 1	TLL1	4	165970482.5	228	1	0.25	0.683644647	0.170911162	1
50859	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 3	SPOCK3	4	166987409.8	291	1	0.846153846	0.615448126	0.520763799	1
11199	annexin A10	ANXA10	4	168140139	297.5	0.818181818	1	0.608811254	0.498118299	1
55601	DEXD/H-box helicase 60	DDX60	4	168267548.5	357	1	0.2	0.551288846	0.110257769	1
91351	DEAD-box helicase 60-like	DDX60L	4	168426965.8	369	1	0.833333333	0.54036358	0.450302983	1
23022	palladin, cytoskeletal associated protein	PALLD	4	168791009.3	313	1	0.9375	0.593272254	0.556192738	1
84869	carbonyl reductase 4	CBR4	4	168998953.5	417	1	0.6	0.498785163	0.299271098	1
57630	SH3 domain containing ring finger 1	SH3RF1	4	169182676.5	249	1	1	0.660111699	0.660111699	1
4750	NIMA related kinase 1	NEK1	4	169502948	267	1	0.882352941	0.640586417	0.565223309	1
1182	chloride voltage-gated channel 3	CLCN3	4	169681738.8	369	0.909090909	0.666666667	0.54036358	0.327493079	1
54969	histone PARylation factor 1	HPF1	4	169743704.5	504	0.454545455	1	0.431408096	0.196094589	1
9848	microfibrillar associated protein 3 like	MFAP3L	4	170011369.3	258	0.909090909	0.933333333	0.650275778	0.551749145	1
51166	aminoadipate aminotransferase	AADAT	4	170075217.2	823	0.818181818	1	0.253393669	0.207322093	1
100506107	uncharacterized LOC100506107	LOC100506107	4	170743101.5	254	0.727272727	1	0.654629074	0.476093872	1
100506122	uncharacterized LOC100506122	LOC100506122	4	171049880.5	252	0.818181818	1	0.656816638	0.537395431	1
441052	uncharacterized LOC441052	LOC441052	4	171812872	359.5	0.909090909	1	0.54899468	0.499086073	1
101928314	uncharacterized LOC101928314	LOC101928314	4	172670102.5	284	1	0.5	0.622676463	0.311338231	1
101930370	uncharacterized LOC101930370	LOC101930370	4	173153867.8	311	1	0.5	0.595254783	0.297627392	1
51809	polypeptide N-acetylgalactosaminyltransferase 7	GALNT7	4	173246359.5	358	0.818181818	1	0.550370032	0.450302753	1
3148	high mobility group box 2	HMGB2	4	173332782.7	539	1	1	0.406942746	0.406942746	1
8819	Sin3A associated protein 30	SAP30	4	173374236.5	341	0.636363636	1	0.566200246	0.360309248	1
11341	stimulator of chondrogenesis 1	SCRG1	4	173423694.5	362	1	1	0.546710061	0.546710061	1
9464	heart and neural crest derivatives expressed 2	HAND2	4	173528363.5	712.5	0.363636364	0	0.304680777	0	1
79804	HAND2 antisense RNA 1 (head to head)	HAND2-AS1	4	173545294.5	392	1	0.818181818	0.520025004	0.425475003	1
26269	F-box protein 8	FBXO8	4	174260454.5	321	0.909090909	1	0.585407947	0.532189043	1
80817	centrosomal protein 44	CEP44	4	174305322.5	285	0.727272727	0.538461538	0.621638669	0.243438919	1
3248	hydroxyprostaglandin dehydrogenase 15-(NAD)	HPGD	4	174506535.8	550	0.909090909	0.75	0.399543991	0.272416357	1
8001	glycine receptor alpha 3	GLRA3	4	174735662.5	917.5	0.909090909	0.571428571	0.216439895	0.112436309	1
101928551	uncharacterized LOC101928551	LOC101928551	4	174853845.5	99	0.818181818	1	0.847776997	0.693635725	1
11086	ADAM metallopeptidase domain 29	ADAM29	4	174948268.5	633	1	1	0.347886102	0.347886102	1
2823	glycoprotein M6A	GPM6A	4	175750381.5	357	0.909090909	1	0.551288846	0.501171679	1
101928590	uncharacterized LOC101928590	LOC101928590	4	175801247.5	488	0.909090909	1	0.443076931	0.40279721	1
116966	WD repeat domain 17	WDR17	4	176124330.5	200	1	0.882352941	0.71633208	0.632057718	1
132851	spermatogenesis associated 4	SPATA4	4	176190122	493	0.818181818	1	0.43939691	0.359506563	1
140458	ankyrin repeat and SOCS box containing 5	ASB5	4	176241448	208	1	1	0.706836515	0.706836515	1
60559	signal peptidase complex subunit 3	SPCS3	4	176326091.5	142	0.636363636	1	0.789098513	0.502153599	1
7424	vascular endothelial growth factor C	VEGFC	4	176738139	402	1	1	0.511422636	0.511422636	1
55247	nei like DNA glycosylase 3	NEIL3	4	177336387	311	1	0.5	0.595254783	0.297627392	1
175	aspartylglucosaminidase	AGA	4	177436638.5	368	0.818181818	1	0.541265689	0.442853746	1
285501	long intergenic non-protein coding RNA 1098	LINC01098	4	177859753	208	1	0.5	0.706836515	0.353418258	1
728081	long intergenic non-protein coding RNA 290	LINC00290	4	181111619	339	1	1	0.568092309	0.568092309	1
90768	uncharacterized LOC90768	LOC90768	4	182141587	545	0.818181818	1	0.402890237	0.329637466	1
55714	teneurin transmembrane protein 3	TENM3	4	182523227	2685	1	1	0.011347778	0.011347778	1
1635	dCMP deaminase	DCTD	4	182903783.5	367	0.909090909	1	0.542169305	0.492881186	1
152641	WWC2 antisense RNA 2	WWC2-AS2	4	183098109.5	767	1	0.5	0.27820423	0.139102115	1
80014	WW and C2 domain containing 2	WWC2	4	183210042.5	2200	0.818181818	0.5	0.025483461	0.010425052	1
55602	CDKN2A interacting protein	CDKN2AIP	4	183446828	1557.5	0.818181818	1	0.074422353	0.060891016	1
3622	inhibitor of growth family member 2	ING2	4	183508996.5	1600	0.818181818	1	0.069329044	0.056723763	1
201965	RWD domain containing 4	RWDD4	4	183649426.5	289	0.909090909	1	0.61750476	0.561367964	1
60684	trafficking protein particle complex 11	TRAPPC11	4	183686430	349	0.909090909	0.5	0.558694801	0.253952182	1
56977	storkhead box 2	STOX2	4	183937609	350	0.909090909	0.75	0.557763643	0.380293393	1
133121	ectonucleotide pyrophosphatase/phosphodiesterase 6	ENPP6	4	184153333	343	1	1	0.564314485	0.564314485	1
728175	uncharacterized LOC728175	LOC728175	4	184347503.5	186	0.636363636	1	0.733257296	0.466618279	1
3660	interferon regulatory factor 2	IRF2	4	184431146.5	389	1	1	0.52263382	0.52263382	1
836	caspase 3	CASP3	4	184638585	331	0.818181818	1	0.575724	0.471046909	1
201973	primase and DNA directed polymerase	PRIMPOL	4	184672285.5	366	0.909090909	0.681818182	0.543074429	0.336616381	1
79682	centromere protein U	CENPU	4	184714098	271	1	1	0.636326505	0.636326505	1
2180	acyl-CoA synthetase long-chain family member 1	ACSL1	4	184784392.3	321	1	1	0.585407947	0.585407947	1
731424	MIR3945 host gene	MIR3945HG	4	184847322	1802	1	0.5	0.049497214	0.024748607	1
100506229	long intergenic non-protein coding RNA 1093	LINC01093	4	184896230	253	0.909090909	1	0.655721944	0.596110858	1
291	solute carrier family 25 member 4	SLC25A4	4	185146823	313	1	1	0.593272254	0.593272254	1
57587	cilia and flagella associated protein 97	CFAP97	4	185184185.5	224	0.909090909	0.833333333	0.688221331	0.521379796	1
83891	sorting nexin 25	SNX25	4	185284103.5	396	0.909090909	0.65	0.516566828	0.305244035	1
55805	LRP2 binding protein	LRP2BP	4	185371437.5	2666	0.909090909	1	0.011713184	0.010648349	1
353322	ankyrin repeat domain 37	ANKRD37	4	185398465	444.5	0.818181818	1	0.476421944	0.389799772	1
55325	UFM1 specific peptidase 2	UFSP2	4	185412762	1136	1	0.75	0.150331433	0.112748575	1
441054	chromosome 4 open reading frame 47	C4orf47	4	185439580.5	248	0.727272727	0.909090909	0.661213721	0.437166097	1
256309	coiled-coil domain containing 110	CCDC110	4	185458471	262.5	1	0.5	0.645412915	0.322706457	1
27295	PDZ and LIM domain 3	PDLIM3	4	185518109	285	0.818181818	0.625	0.621638669	0.31788341	1
8470	sorbin and SH3 domain containing 2	SORBS2	4	185694709.1	259	1	0.781818182	0.649191985	0.507550098	1
7098	toll like receptor 3	TLR3	4	186077126	295	0.909090909	0.5	0.611355385	0.277888811	1
25854	family with sequence similarity 149 member A	FAM149A	4	186159834.5	872.5	1	0.952380952	0.233311731	0.222201648	1
651430	uncharacterized LOC651430	FLJ38576	4	186190260.5	322.5	0.454545455	1	0.583945037	0.265429562	1
285440	cytochrome P450 family 4 subfamily V member 2	CYP4V2	4	186202491	327	1	1	0.579578205	0.579578205	1
3818	kallikrein B1	KLKB1	4	186242972	264	0.727272727	0.875	0.643800055	0.409690944	1
2160	coagulation factor XI	F11	4	186277822	317	0.909090909	0.4	0.589326982	0.214300721	1
285441	F11 antisense RNA 1	F11-AS1	4	186426065	554	1	0.5	0.396887016	0.198443508	1
4543	melatonin receptor 1A	MTNR1A	4	186544610.5	666.5	1	1	0.328979428	0.328979428	1
2195	FAT atypical cadherin 1	FAT1	4	186655807.5	274	0.909090909	1	0.633150173	0.575591066	1
339975	uncharacterized LOC339975	LOC339975	4	187404847.5	159	0.727272727	1	0.767036356	0.557844622	1
100506272	uncharacterized LOC100506272	LOC100506272	4	187602760	227	0.909090909	1	0.684785956	0.622532688	1
132625	ZFP42 zinc finger protein	ZFP42	4	188000409.5	241	0.636363636	1	0.668979567	0.42571427	1
205860	tripartite motif family like 2	TRIML2	4	188098429	472	1	0.888888889	0.455061388	0.404499011	1
339976	tripartite motif family like 1	TRIML1	4	188143469	365	1	1	0.543981064	0.543981064	1
2483	FSHD region gene 1	FRG1	4	189952011	221	0.090909091	1	0.69167394	0.062879449	1
153478	pleckstrin homology and RhoGEF domain containing G4B	PLEKHG4B	5	165114.5	5141	1	1	0.000188676	0.000188676	1
389257	leucine rich repeat containing 14B	LRRC14B	5	193431.5	295	0.818181818	1	0.611355385	0.50019986	1
133957	coiled-coil domain containing 127	CCDC127	5	211470.5	619	1	1	0.35610582	0.35610582	1
6389	succinate dehydrogenase complex flavoprotein subunit A	SDHA	5	237652	877.5	0.090909091	0.428571429	0.231373936	0.009014569	1
10016	programmed cell death 6	PDCD6	5	283788.5	512.5	0.909090909	0.833333333	0.425334541	0.322223137	1
57491	aryl-hydrocarbon receptor repressor	AHRR	5	371232.5	385	1	1	0.526132612	0.526132612	1
116349	EXOC3 antisense RNA 1	EXOC3-AS1	5	442497.5	329	0.727272727	0.5	0.577647888	0.210053777	1
11336	exocyst complex component 3	EXOC3	5	455256	238	0.818181818	0.916666667	0.672335646	0.504251734	1
25845	uncharacterized LOC25845	PP7080	5	471737	376	0.909090909	1	0.534090772	0.485537065	1
100288152	uncharacterized LOC100288152	LOC100288152	5	477063	305.5	0.727272727	1	0.600740965	0.43690252	1
6550	solute carrier family 9 member A3	SLC9A3	5	498209.5	1709	0.909090909	1	0.05780329	0.052548445	1
55722	centrosomal protein 72	CEP72	5	632920	357	0.909090909	0.538461538	0.551288846	0.269861673	1
11076	tubulin polymerization promoting protein	TPPP	5	676628	296	1	1	0.610336459	0.610336459	1
79844	zinc finger DHHC-type containing 11	ZDHHC11	5	823295	273.5	0.090909091	1	0.633678458	0.057607133	1
65980	bromodomain containing 9	BRD9	5	878184.5	241.5	0.909090909	0.666666667	0.668421852	0.405104153	1
9319	thyroid hormone receptor interactor 13	TRIP13	5	903171.75	320	0.818181818	0.333333333	0.586385256	0.159923252	1
85409	naked cuticle homolog 2	NKD2	5	1023886.5	212.5	0.727272727	0.666666667	0.701550682	0.340145785	1
10723	solute carrier family 12 member 7	SLC12A7	5	1081215	362	0.909090909	1	0.546710061	0.497009146	1
101928857	uncharacterized LOC101928857	CTD-3080P12.3	5	1175850	487	0.727272727	1	0.443816625	0.322775727	1
340024	solute carrier family 6 member 19	SLC6A19	5	1213354.5	373.5	0.727272727	1	0.536322657	0.390052841	1
348932	solute carrier family 6 member 18	SLC6A18	5	1235771.5	376	0.909090909	1	0.534090772	0.485537065	1
7015	telomerase reverse transcriptase	TERT	5	1274109	171	0.909090909	0.6	0.751835473	0.410092076	1
81037	CLPTM1 like	CLPTM1L	5	1331406.5	334.5	0.909090909	1	0.572372601	0.520338728	1
100506791	long intergenic non-protein coding RNA 1511	LINC01511	5	1371827	290	0.909090909	1	0.616475585	0.56043235	1
6531	solute carrier family 6 member 3	SLC6A3	5	1419108.5	257	0.818181818	1	0.65136138	0.532932039	1
79888	lysophosphatidylcholine acyltransferase 1	LPCAT1	5	1492699.5	278.5	0.909090909	1	0.628415377	0.571286707	1
728613	programmed cell death 6 pseudogene	LOC728613	5	1615780.5	1602	0.909090909	1	0.069098139	0.06281649	1
64979	mitochondrial ribosomal protein L36	MRPL36	5	1799113	290	1	1	0.616475585	0.616475585	1
4726	NADH:ubiquinone oxidoreductase subunit S6	NDUFS6	5	1808716	236.5	0.818181818	1	0.674019994	0.551470904	1
101929034	uncharacterized LOC101929034	LOC101929034	5	1856268.5	233	0.818181818	1	0.677966566	0.554699918	1
50805	iroquois homeobox 4	IRX4	5	1881534.5	407	0.818181818	1	0.507174963	0.414961333	1
101929081	uncharacterized LOC101929081	CTD-2194D22.4	5	1893910	507	1	1	0.429254648	0.429254648	1
100506858	uncharacterized LOC100506858	LOC100506858	5	2307960	307	0.818181818	1	0.599239738	0.490287059	1
153572	iroquois homeobox 2	IRX2	5	2748909.5	635	1	0.25	0.346727448	0.086681862	1
153571	chromosome 5 open reading frame 38	C5orf38	5	2753508	362	1	0.1	0.546710061	0.054671006	1
285577	long intergenic non-protein coding RNA 1019	LINC01019	5	3476622.5	191	0.636363636	1	0.727167153	0.462742734	1
79192	iroquois homeobox 1	IRX1	5	3598728	219	1	1	0.693985297	0.693985297	1
101929153	uncharacterized LOC101929153	LOC101929153	5	4774172.5	336	0.909090909	1	0.570942265	0.519038423	1
340094	long intergenic non-protein coding RNA 1020	LINC01020	5	5052180	313	1	1	0.593272254	0.593272254	1
101929176	uncharacterized LOC101929176	CTD-2297D10.2	5	5136069	472	1	1	0.455061388	0.455061388	1
170690	ADAM metallopeptidase with thrombospondin type 1 motif 16	ADAMTS16	5	5230315.5	312.5	0.909090909	1	0.593767266	0.539788424	1
23379	interactor of little elongation complex ELL subunit 1	ICE1	5	5456453	269	1	0.75	0.638452908	0.478839681	1
401172	FLJ33360 protein	FLJ33360	5	6323866	334	0.818181818	0.5	0.572850175	0.234347799	1
84246	mediator complex subunit 10	MED10	5	6375225.5	534	1	1	0.410350957	0.410350957	1
